	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	26	27	28	29	30	31	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	mean	median	std	min	max	model
-24		0.061305348370297	2.0072022233886173	1.0123506873827637	-3.780081565787441	2.9382249332710444	595.2988749281586	9.553921183943714	0.29903466935672895	0.0744208407535325	0.3792637104921255	-0.4345387946928554			2.288568827441509	-6.023783232127187	0.7164624587332469		-1.5502676079101434	1.11494975705682	-1.5524255148586121	-0.2024578408825164	-3.4409301068170635	2.7877569549295345		2.3527066918609307	1.4279237941593124	3.8568979654797886	4.771195625030202	-0.22568381178950858	1.7403972853860523	-0.7004365717658629	0.5673084626014884	-1.1096323231660108	0.6507539920622207	2.998002130768384		0.9055917370123439	0.7280838948839232	-7.354698101106294		-11.884637789375063	2.439423875997136	-0.1270683389294618	-0.07960867524826654	1.0848388505049797		3.3605115655986992	6.690137475909978	-1.6958611868778348	3.1034964527507327	0.3191888107085106		1.0031909348027739	3.585653033966196	1.6120712323021849	-1.1841369488222995	1.367216146398107		-0.577852902524171	2.1597124793860303	-2.2844165882871152	0.9297426164884541	1.0627918533064644	1.6863518941131588	2.715815378779496	2.2319997357760712		-1.8829568087703592	1.3048251639106638	-0.16882674771392203	-4.274660010397213	5.142132106540089	0.16962576593709855		-0.4012023214692704	-1.8564507421642134	-2.358453298275947	-1.7642787217092746		-2.8852149881823266	-0.2495798746903688	1.2933440186338885	-0.9364617364806804		-3.1527263268316688	-0.5	0.20693473672309892	-4.236624679659371	0.21393419666969749		8.07023924040019	0.3792637104921255	67.43516805322244	-11.884637789375063	595.2988749281586	0.18122398454517752
-22		0.14495229600089488	1.5525794975783356	0.5166283871907353	-3.206138006581284	2.901882895223366	579.7202228625406	9.049748330773184	0.01877768724375528	-0.01240347345895998	-0.8513334257174847	-0.09807739073602306			2.598338128788953	-6.1719090493106705	0.14562669961122765		-2.595053379458932	0.7047469418740775	-1.624564246961711	-1.081505560269477	-3.382806287445135	2.65188071393095		2.0607152419129307	1.4656225696419938	3.43032860524238	4.508078219238087	-1.17815714174003	2.2063407516847633	-0.7778194028979897	0.5766203439321202	-2.5439587511189075	0.5490736808025076	2.672341896516059		0.90629347411965	0.40173833514529633	-7.21947100656439		-11.806191335319852	2.6353599660772034	0.0	-0.9317833580195725	1.3197721047544633		3.2605697260472652	6.948832073833785	-1.7283461203661545	2.4586993717479686	0.6222569744115276		0.7074147199162439	3.089673012634023	1.4849428207842266	-2.199779262723382	1.483009899278727		-0.7010803330830413	1.5135397191729112	-2.0845169392119374	0.9488338406463299	0.6414206339338193	1.3250374433404204	2.309127323236453	1.9050658537736354		-2.047789627817849	0.8952683684369163	-0.7183621752239446	-4.374535244284971	2.641467642899613	-0.11359123080694644		-0.3018450067480103	-2.5240771867925673	-1.9893483568296233	-1.7987972184383239		-3.0523647082701473	-0.11775050498209794	-0.02960754034842239	-0.6373868988523554		-2.9762475569958156	-0.6999999999999886	0.012851341310522457	-4.236624679659371	0.0035537241971610456		7.6207369962156575	0.14495229600089488	65.69766653108266	-11.806191335319852	579.7202228625406	0.3850743937825787
-20		-0.014477356320639956	1.421216812384614	0.40890888807831516	-2.318843051262263	2.865540857175631	553.7897455551157	8.083747850945088	-0.31922068314378294	0.21085904880163753	-0.5232790549369497	0.15529799975541891			2.357970692770664	-6.272783261729501	0.2480531342660015		-4.220099533992368	0.49039283920342314	-1.6967029790648098	-1.121304964887372	-3.4874291623145837	2.9204568682164904		1.7168258502327376	1.106492129517619	3.118318970917244	4.025696308619217	-2.8703475091676864	2.7300349574683196	-1.1498778287995606	-0.048708302344607546	-2.8195575424710455	0.3474077301373768	1.7567630268580956		0.8069976734321358	-0.11665383334184298	-6.995932340076706		-11.629686813695457	2.672709061092519	0.2772268103043416	-1.8599481398915714	1.3036492343647978		3.160627886495888	5.254646999809438	-1.7608310538544174	1.7752869404427543	0.5255330923786801		0.5115590550058187	2.3551203228129793	0.9090125928468638	-2.3573313078609317	1.4617633391171694		-0.7818361734979362	0.6332269847063117	-1.9813996906572697	0.9488338406463299	-0.0028091414624782374	0.8160610289606325	0.7573116518686902	1.8956429474001197		-2.130206037341509	0.3344014245132598	-1.2169877563526939	-4.389516529368109	-0.6139018615693317	0.17885386425217575		-0.4238406969753896	-3.2819311709670274	-1.7678853919618405	-1.228339578049372		-3.2893860230612972	0.014078864726059237	-1.00400854303399	-0.3304646165049121		-2.9915381363317692	-1.0	-0.31349768364856345	-4.236624679659371	-0.11277151452350154		6.9956093840989215	0.014078864726059237	62.7908570168887	-11.629686813695457	553.7897455551157	0.2666826485804986
-18		-0.7286936014741059	1.1339834783417473	0.36603369270790154	-0.9620550021080589	2.983796695267472	525.5081260975412	6.643127957283639	-0.5417362769823058	0.38450767722656565	0.8351666546482193	0.48542501894985435			1.6216338289119676	-6.1565124589940865	0.6284941772694879		-5.601256647772232	-0.05860040216896323	-1.6967029790648098	-0.6829650691756228	-3.371181523570783	3.1939739767202013		1.790741100578657	0.8088702178122844	2.6992630482748723	3.9292199264954775	-5.038774541570604	3.313579929627167	-1.5148409807864596	-0.6955259055380338	-2.9109022092997066	0.04406146821253287	0.7732858844215684		0.6070025978424383	-0.5413842914833822	-7.08424391202243		-11.64929842720926	2.4202604659892586	0.6321468335540885	-2.6370373675991345	1.1470270648651422		3.160627886495888	2.700281502763744	-1.6958611868778348	1.3532358830318572	0.4384815985491173		0.051810655543079065	1.4212338902414103	0.3732359774052725	-1.9885766560250886	1.4352051389151939		-0.7321862864280888	-0.2792269855013956	-1.8687801700515365	0.5479181333309384	-0.7182038339084329	0.11368664454698774	-1.1865137815856315	2.1324446814820703		-2.375160609499062	-0.4161528785634232	-1.5327257750525973	-4.409491576145683	-3.7735252041421745	0.7470002883554798		-0.46911744798757127	-3.5161022216956894	-1.8417063802511393	-0.7746356765969722		-3.5947730792217385	0.043516490971626354	-2.011146338299966	-0.10753905726198809		-3.2138886441754266	-1.3000000000000114	-0.3710004006074996	-3.9757877124415018	0.0634932056561297		6.348790608824873	-0.10753905726198809	59.621333471659426	-11.64929842720926	525.5081260975412	-0.03639289864270717
-16		-2.0886714316475263	0.7663640235086859	0.24910134169761022	-0.980638213738473	2.8159310909517217	494.915085983656	4.910061343016707	-0.275093118121049	0.5209458852746707	2.169580677508634	0.5923705483531307			0.5484440089430791	-5.627719219156404	1.2214526527200746		-6.712629676384779	-0.32847067531548646	-1.4860578813237453	-0.0062841165186569015	-3.2316843570781657	3.9668803865563405		1.8468328153801963	0.33664345123992234	2.5871270119095016	3.7625789028271583	-6.020280012358171	3.6981473539243552	-1.8793606781536596	-1.3294501345814638	-2.671098009017328	-0.1508257950353027	-0.2841668453322086		0.3957797285354445	-0.8478568146787211	-7.213951533317754		-11.64929842720926	2.070039370846189	0.32122876081359664	-3.4141265953068114	0.7094062971455628		3.309360230395214	0.674443827956452	-1.7837181660847818	0.7013045877503714	0.6738430448290842		-0.547997318245109	0.7486787030868527	-0.6593489874765055	-1.1152942480474053	1.192994353073118		-0.910447326751239	-1.0117793167689797	-1.515084488149114	-0.07668308370085697	-0.4475898730224799	-0.14112824840310623	-3.338152948713571	2.5253389080990587		-2.764104871613256	-1.533489377684191	-1.9399075749669805	-4.424472861228878	-6.522003263278634	1.3811704261773343		-0.5709901377650226	-3.6528772313253626	-1.9346190034427764	-0.20022984213773043		-3.751984167304272	0.15358761519405562	-2.6057042623694997	0.16247117029558922		-2.607999437988326	-1.6000000000000227	-0.4887261914449823	-3.418545100657923	0.7282765454736477		5.722301712951229	-0.2841668453322086	56.18958519196097	-11.64929842720926	494.915085983656	-0.3548067750438871
-14		-3.0910049408619216	0.6207867193947436	0.0620095800812237	0.3398378126896091	1.9780452137403586	462.94938212823274	3.045327540060839	0.5417362769822489	0.2356659957194438	1.877005815128996	0.47613458796519126			-0.06263095163853905	-3.776942879724345	0.9223604957433622		-6.957575657726636	-0.7479261855775121	-1.0676532351258174	-0.09890652955397172	-3.150311009957477	4.295806767363331		1.5223396241453315	-0.08796380945960891	2.5176479115677353	3.8415141245647533	-5.8692033247572795	4.080877254692496	-1.7465460195630271	-2.1059177778391813	-3.3089458859510046	-0.23894873146036844	-1.2435442921836852		-0.026666010078656655	-1.143457093666484	-7.3436591546130785		-11.688521654236922	1.6611547756789946	-0.2522488053948564	-3.9831476945245754	0.07140128315427319		3.352379814874041	-0.6552296974325031	-2.6142988518652146	0.035671071393778675	0.9640146909276837		-1.1720025762155615	0.4810692295516219	-1.0356964994293776	-1.0887345641065167	0.6873262212273517		-1.5403428819872147	-1.7483493025041525	-1.094872901888948	-1.4267508187318185	-0.280914146248449	0.0006533715204000146	-4.984439441124721	2.585973262154596		-3.7068262148891904	-2.7379741261103163	-1.3960934444788222	-4.454435431395154	-8.073654298713222	1.7894899928636505		-0.7973738928260445	-3.1148572947736852	-1.8697074447746331	0.9375268833840096		-3.7836070873208882	-0.014078864726172924	-3.0050449895077236	0.5972777369545383		-1.480956319434199	-1.8000000000000114	-0.11866384494777549	-3.4343534017014576	1.4603437300908695		5.111970788563414	-0.280914146248449	52.5979742001593	-11.688521654236922	462.94938212823274	-0.5451748033491278
-12		-3.1655365159942903	0.8690523912254093	-0.4833203841757836	0.997299024165784	0.8018322680370602	428.3309220677478	3.0148919085046373	2.0871399371430925	0.04961389383566939	0.7431471414803923	-0.05901535136860048			-0.43503120462463585	-0.14175481429379033	0.5420936473566371		-7.929960998975901	-1.0532651231947057	-0.034626591409505636	-0.4441686414681385	-3.2665586487013343	4.195575981795514		0.2820312389085302	-0.39087677737296644	2.273178425946867	3.034620746802318	-4.662671373670889	4.93952574948861	-1.5234883458699073	-2.769926546566012	-3.4157428625857165	-0.3118196211964914	-2.2766877637821494		-0.36735937568846566	-0.3364157531439673	-7.120120488125394		-12.061142310999571	1.220982980499059	-0.8231123943452872	-4.316961344145227	0.11055682552921553		3.1897448003809927	-1.2657656564723538	-4.584067091564805	-0.12626426858412287	1.6217370887512175		-1.4085666133384507	1.0845639074067321	-1.4068581204695647	-1.8298559847941078	-0.12960401698569513		-2.9066120635245625	-2.273880827174935	0.10417305656034159	-3.235007933551856	-0.3923434242603321	0.039855662743491393	-5.139168519515863	2.564669299918876		-4.347800239769697	-3.575077034575031	-0.8903889704247376	-4.469416716478349	-8.783302322178713	2.076797796077301		-1.279068216094629	-2.8228603315182	-1.0691315545341809	2.0940093293535256		-3.8046890339986703	-0.9682419241191269	-3.32663583426762	1.0367346412247684		-0.35455030835237267	-1.900000000000034	-0.25102327990526874	-2.612321747439182	1.690861973014023		4.558599296293509	-0.3923434242603321	48.70105416411149	-12.061142310999571	428.3309220677478	-0.5297893718159208
-10		-2.1833998125112544	1.998869515745696	-1.0013661331969956	2.1524485471232424	-0.9195112483820935	393.10384793217224	3.5137716083610258	3.7597624283804407	-0.04961389383566939	-0.30043977803495636	-0.5279709699365753			-0.5230530826030986	6.5998280767296365	0.48060294764042055		-8.268974692677716	-1.4218308105205324	1.1224786715241635	-1.3803198544373458	-3.4641796345658236	3.7512430274650796		-0.8707321335073743	-0.7202450263267792	2.6567676915542506	1.9733805434407827	-3.2734012681839886	6.417419673579559	-1.2093007478350728	-2.994844295627729	-3.08205121031682	-0.5694097430545071	-2.1425677187876886		-0.6178795230060814	0.2449819616934974	-6.943497344233947		-12.904441692093826	0.7729893853160092	-0.4372603068761123	-3.8212164119173053	0.027639206382332304		4.1786706143148535	-1.3842527947033432	-6.35892573033459	0.42793961522829704	2.137597792926556		-0.8659780997929829	1.852077294847902	-0.8402624961751144	-2.329602997826612	-0.6745782851303375		-4.565995036197307	-1.8884092013068994	1.2539479747445625	-4.7543511894493236	-1.6648845067655884	-0.30316438545855817	-4.250635131408217	2.803109800326638		-5.31385058991782	-3.682413295760682	-0.4462611677079167	-3.555558326405162	-7.701933905469332	2.2479457225611554		-1.8538314164439385	-2.757388017334847	-0.06236600734774811	3.1068903167082453		-3.540863529860019	-1.5921916108450205	-2.462480794830526	1.8191539443301963		0.3953251865815446	-2.400000000000034	-0.7991282965296591	-0.578979025718354	2.141474201215317		4.272162769864532	-0.6745782851303375	44.72155837989332	-12.904441692093826	393.10384793217224	-0.3098391541961953
-8		-1.7185158151027622	3.005411583078626	-1.5077186471172013	1.638953825749411	-1.8023920298430767	356.7845168717348	4.415151508145868	5.303288319816943	-0.06201736729457252	-0.38258445265762475	-0.9328437293260095			-0.5450585520977711	11.682295631916872	0.3442085627174265		-8.308345729592418	-1.8582495950946054	2.4786868350623195	-0.9620162722632131	-3.4641796345658236	2.9331621790631175		-1.2759554563256756	-0.8888974429597738	3.407707502805522	0.9735344014307543	-1.3421613486569868	7.706048674176884	-0.9039822421935355	-2.719069348529729	-2.6233718875908494	-0.4101105887475569	-1.381646026013982		-0.7698056067434891	0.9815319483784037	-7.031808916179671		-13.845799140757265	0.4679391851913124	0.1906751188735143	-2.471487508844291	0.4928991804841871		4.9779430161866	-0.5033266800294314	-7.174002243313737	1.1920932335294196	2.3826316274098076		0.06035087348982415	2.3488420946948168	-0.48762191410901323	-2.3622182897060497	-1.130317000596392		-5.609240856075246	-0.7818802000091978	2.513174989517495	-5.747413032728161	-2.2529314529122644	-1.1910962816614301	-2.902439395583599	3.5528453943924205		-4.652415878682177	-2.6164462922167218	-0.7742175495394577	-1.6079912655933981	-5.964422673412855	2.007824896299155		-2.5053135560084456	-2.8209487311040675	1.8404336045909986	2.799720818037258		-3.3996144871192087	-1.3445315813445404	-0.9029096247712118	3.102356478955244		0.9531127786076468	-2.8000000000000114	-1.4853148781841128	2.754596456830768	2.170851654578655		4.17418629003352	-0.7742175495394577	40.60942574647111	-13.845799140757265	356.7845168717348	0.047151304242033176
-6		-1.0259262380332643	3.478905440903702	-0.952467150047255	0.4180154616175855	-1.9333387383642275	321.30135691888864	4.435441929183298	6.077398476440692	0.32249030993187944	0.02612899756616116	-0.7652992523634907			0.6330804300762907	14.092658391819725	0.6234425333834679		-6.7948068071262355	-1.6408112607308567	3.06445333973943	-0.2582862963304251	-3.0573128989624934	2.291191056007449		-0.8251248513790301	-0.8955112632199302	4.147579131793009	1.2191106468367252	-0.10867880645395189	8.108466327042208	-0.7004365717658629	-1.830859129305054	-2.617503921841717	-0.35079707384602443	-0.53438455427505		-0.6147217060230332	0.8306572808094757	-7.062166019035999		-15.042107565100366	0.2450178851001965	0.45526770576429954	-0.3541681404511223	0.15892543669815495		6.224724022453927	0.8106135355826609	-6.884591017690752	1.784912467644233	2.3084766511846055		0.9149420160204613	2.8063679688034426	0.09334603642929551	-1.5708459470022262	-0.8339274863422474		-5.561983734647299	0.4437276156489247	3.128359120826417	-5.2979737973448096	-2.7211216966595657	-1.9869027934901737	-1.5982785401286037	4.198929018349588		-2.7941266263585476	-1.2906335912026634	-0.2959559069631723	1.5930099805101463	-3.0779574986025295	1.6483096021454458		-3.147991882876056	-2.942908837524328	3.817054204819158	1.921078429073475		-2.7674572574537706	-0.6796251972336904	0.5483412757208157	4.207392953846465		1.886793779309187	-3.0	-1.90115426526188	5.530929327596311	2.251165821434654		4.24118312112584	0.02612899756616116	36.56591347715524	-15.042107565100366	321.30135691888864	0.437563743433621
-4	-2.5759829232043217	-0.41734107418255917	3.0181557241795645	-0.5502907306635052	-0.7839124906165011	-0.3014081726974496	287.3212178981662	5.142518992728753	6.185839620273384	0.843436195206607	0.6367086162777582	-0.5294489930477653	-5.5166945274361865	1.5096015171978934	1.7689012016837182	13.267613517615075	0.6450426658616948	27.237929659155213	-5.534669390708359	-1.6731956935084895	3.240471846070932	0.8778637554052011	-1.6739659979110115	1.6107510751105565	-16.208820222317797	0.6274932954896713	-0.6884986890782443	4.6192291176009235	1.5523926941733635	0.6848298580079586	7.04322768690696	-0.5991071911716972	-1.2048141844643965	-1.83999846007805	-0.4101105887475569	0.055114955989949976	6.694344719173387	-0.4399891662973232	0.5340767175079009	-6.010706365557041	22.377235179420495	-15.787348878625608	0.33144877513547044	0.32239052848382244	1.1556827571554322	0.4307109661240247	-13.23817546824688	6.067859927829886	1.8041790096324917	-6.173613950662684	3.120029711237976	1.9634948052673735	-18.4486064270842	1.0345050672739262	3.442823344278679	0.7858847257473371	-1.133036116919925	-0.5991529965567111	11.814516603372567	-4.516345149127517	1.302501258108407	3.448620882548994	-3.8339950915051304	-1.9710809261763416	-2.196635051533633	-0.40988858569517106	4.320197726460776	-20.661438457151235	-0.5480404401275223	0.2588462909411646	0.5163712990101885	4.554310665282912	-0.7152801506358628	1.3709909775203641	1.168075466775349	-3.1442188202916554	-2.594615242073246	5.6803977712930305	1.090716813312497	5.085832240603224	-2.5111610199857637	-0.29373631405866263	1.133270731384357	5.2316298127408345	-8.57880591698239	2.644633117647345	-2.6000000000000227	-1.5206795181408665	6.799545486337536	2.7259433741767225	7.724902282957942	3.5866977971931266	0.5807850064987861	30.44228258983448	-20.661438457151235	287.3212178981662	0.7577533263751084
-2	-2.5759829232043217	0.3506737419897945	2.42922935753694	-0.07795490067354649	-2.0302692706566177	1.1052594428481939	256.5542279373214	6.061763284948711	5.312677163438821	1.2651542928099957	0.8113971317786195	-0.5146687619357522	-5.5166945274361865	1.5096015171978934	1.9381740439500845	13.695532545033927	0.8058242971310392	27.237929659155213	-4.378112151945345	-1.3416407864998519	2.807639453452339	1.3560030557348455	0.2557448052363611	1.2557082220077973	-16.208820222317797	1.6963812065200727	-0.3796332829307971	4.897711046528627	1.23665180722287	0.5492004604373619	5.101752826768916	-0.4986647198168157	-0.5357913257903419	-0.6844004052102832	-0.5897458053063929	0.8598352259571698	6.694344719173387	-0.04771812329857994	0.7091020258985736	-3.94918310794867	22.377235179420495	-16.08152308133299	1.083905935443056	0.2593646323748544	2.141744757389745	0.49520244768274324	-13.23817546824688	6.099599987110025	1.8460880914274753	-5.0654347423459285	4.301251761104538	1.637857735756711	-18.4486064270842	0.662720912661996	3.338447801814823	1.3954491604615669	-0.3809721064486098	0.08923555267870142	11.814516603372567	-3.1536651160529345	1.4964646876853749	2.874261327459692	-1.9363274102124137	-1.4916541165790704	-2.196635051533633	1.4729060486504864	3.7552330356319885	-20.661438457151235	-0.0663538146280871	1.0697647483531796	1.7712747695249504	6.901378661645879	1.0926326710501826	1.077499397085262	1.168075466775349	-2.2977951138690855	-2.2730840524197333	6.165325297813865	0.8559684744456604	5.085832240603224	-2.1172297877788537	-0.3590110505161306	1.119550163905842	4.892445813214806	-8.57880591698239	3.2728210853659903	-2.1000000000000227	-0.9697603391857683	6.414218148402142	3.1860322002371504	7.724902282957942	3.568032681123604	1.0736320727192208	27.284736106949026	-20.661438457151235	256.5542279373214	0.934414569195557
0	-2.2637842453787016	0.016085951467402992	2.0182308070336035	0.23740810659660383	-2.1451861425780407	2.234458482188188	227.87842314682038	6.650847139199982	4.2409406640015845	1.4636098681526732	1.1350821049728097	-0.7167356358526717	-5.2161958250661655	1.2255557452046446	1.2153790074726203	15.322792866422105	1.2198849011692232	23.62413715598683	-3.246128781860591	-1.0409281964223283	1.9737157103406844	1.949715455515559	2.6504461633591063	1.3358222654017027	-13.38958018543616	2.7175649488875706	-0.2916694734711882	5.058078504875482	0.49992307100495736	0.7712689490282969	3.313579929627167	-0.29911014096614963	-0.676185844312954	0.7681167165649754	-0.5948298208693359	1.8550478723306014	6.1412215848253595	-0.04140248933259727	1.5369075705224304	-1.429543570871715	18.725461663151123	-15.63045597051513	1.9106701957809946	0.23888847718734496	2.279702973018857	0.4928991804841871	-10.024044869878935	5.234224321282966	1.886187146433997	-3.842819972877294	4.718659917159357	1.3218930544492764	-16.61616776599135	-0.07657728758857729	2.508152133192368	1.6846737050804563	-0.03452758912317222	0.39518601900556405	10.165740569427612	-1.9937719711313662	2.121544761943369	1.208548230500412	-0.33027817793123404	-0.3408424974480795	-1.559597819158455	2.6115222410622323	3.0730965525066267	-18.293390058110276	-0.6258675368239324	1.0845559649783922	2.1818505591980397	8.099881468299259	1.751591549982436	1.6758036270225034	0.4002411796093952	-1.3809409058720803	-1.8540612416465478	4.902731842935395	0.9793777405294009	4.731697274764031	-2.0856068677622375	-0.5279574272295235	1.2789013160248714	4.270753803800801	-6.8079375271044	3.3725284047858963	-1.6999999999999886	-0.20430818521441552	4.673328995986196	3.607266975075106	6.681427387275846	3.4510197790888046	1.2176319543209217	24.200379398908627	-18.293390058110276	227.87842314682038	0.9413392475077311
